date,time,Air_Temp,Barometric_Press,Dew_Point,Relative_Humidity,Wind_Dir,Wind_Gust,Wind_Speed
2013_11_10,15:59:37,42,28.1,39.3,90,220.8,12,8.8
2013_11_10,16:05:45,42,28.1,39.4,90.2,78.4,11,8.2
2013_11_10,16:11:54,42,28.1,39.2,89.6,354,11,8
2013_11_10,16:19:02,42.1,28.1,39.2,89.4,344.4,11,8.8
2013_11_10,16:25:11,42.1,28.1,39.2,89.4,350.2,11,8.8
2013_11_10,16:31:19,42,28.1,38.8,88.2,346.8,11,9
2013_11_10,16:37:28,41.9,28.1,38.6,88,345.6,10,7.8
2013_11_10,16:43:36,41.9,28.1,38.7,88.2,345.4,11,7.8
2013_11_10,16:49:45,41.9,28.1,38.6,88,356,11,8.8
2013_11_10,16:55:54,42,28.1,38.9,88.6,357,11,6.6
2013_11_10,17:10:03,42,28.1,38.7,88,346.8,9,8.2
2013_11_10,17:16:12,42,28.1,38.8,88.2,347,10,8
2013_11_10,17:22:20,42,28.1,39,89,351.6,10,7.8
2013_11_10,17:28:28,42,28.1,39,89,344.6,10,8
2013_11_10,17:34:37,42,28.1,38.9,88.6,337.8,9,6.8
2013_11_10,17:40:45,42.2,28.1,38.9,88.2,351.2,10,8.4
2013_11_10,17:46:53,42.1,28.1,39,88.6,345.8,10,8
2013_11_10,17:54:02,42.2,28.1,39.1,88.6,337.8,10,7.6
2013_11_10,18:00:10,42.3,28.1,39.2,88.6,339.8,10,8
2013_11_10,18:06:21,42.3,28.1,39.2,88.6,335.2,10,7.6
2013_11_10,18:12:29,42.4,28.1,39.4,89.2,343.2,10,7.4
2013_11_10,18:18:37,42.4,28.1,39.3,88.8,349,10,8
2013_11_10,18:24:46,42.3,28.1,39.3,88.8,351.6,10,9
2013_11_10,18:30:54,42.4,28.1,39.4,89.2,347.2,10,8.6
2013_11_10,18:37:03,42.3,28.1,39.4,89.4,339.8,11,8.6
2013_11_10,18:43:11,42.2,28.1,39.3,89.4,336.2,11,7.2
2013_11_10,18:49:20,42.3,28.1,39.4,89.6,340,11,8.8
2013_11_10,18:55:28,42.2,28.1,39.4,89.6,330.4,11,8.2
2013_11_10,19:01:37,42.3,28.1,39.6,90,332.2,11,7.4
2013_11_10,19:07:45,42.3,28.1,39.6,90,330,11,8
2013_11_10,19:13:54,42.2,28.1,39.3,89.4,339,11,8.8
2013_11_10,19:21:02,42.2,28.1,39.4,89.6,345.4,11,8
2013_11_10,19:27:14,42.2,28.1,39.5,90,348.8,11,9.2
2013_11_10,19:33:22,42.2,28.1,39.4,89.8,350.8,12,9.4
2013_11_10,19:39:31,42.2,28.1,39.5,90,356.2,12,9
2013_11_10,19:45:39,42.1,28.1,39.4,90,284.4,12,9.2
2013_11_10,19:51:48,42,28.1,39.1,89.4,358,12,9
2013_11_10,19:57:56,41.9,28.1,39.2,90,350,12,9.2
2013_11_10,20:04:05,41.9,28.1,39.3,90.4,356,11,9.2
2013_11_10,20:10:13,41.9,28.1,39.3,90.2,346,11,8.2
2013_11_10,20:16:21,42.2,28.1,39.5,90,284.8,11,8
2013_11_10,20:22:30,42.2,28.1,39.4,89.8,217,11,7.2
2013_11_10,20:28:38,42.3,28.1,39.6,90,216.6,11,6.6
2013_11_10,20:34:47,42.4,28.1,39.7,90,353.6,9,6.8
2013_11_10,20:40:56,42.4,28.1,39.7,90,353.2,11,9
2013_11_10,20:47:04,42.2,28.1,39.5,90,286.8,11,9.2
2013_11_10,20:53:13,42.3,28.1,39.4,89.6,346.2,11,8.8
2013_11_10,20:59:21,42.3,28.1,39.5,89.6,351.4,11,8
2013_11_10,21:05:30,42.4,28.1,39.4,89,351.8,9,7
2013_11_10,21:11:38,42.3,28.1,39.4,89.2,336.8,9,6.8
2013_11_10,21:17:47,42.2,28.1,39.2,88.8,340.6,9,7.4
2013_11_10,21:23:55,42.2,28.1,39.5,90,338,10,8.6
2013_11_10,21:30:04,42.3,28.1,39.7,90.2,340.2,10,8.2
2013_11_10,21:36:14,42.4,28.1,40,90.8,341.4,11,7.8
2013_11_10,21:42:23,42.4,28.1,39.7,90,333.4,11,8.6
2013_11_10,21:48:31,42.5,28.1,39.8,90,335,11,8.6
2013_11_10,21:54:40,42.4,28.1,39.7,90,331.4,12,8.4
2013_11_10,22:00:48,42.5,28.1,39.8,89.8,334.8,12,8.6
2013_11_10,22:06:56,42.4,28.1,39.5,89.4,331,10,8.8
2013_11_10,22:13:05,42.4,28.1,39.7,90,342,10,8.6
2013_11_10,22:19:13,42.3,28.1,39.6,90,343.8,10,7.8
2013_11_10,22:25:22,42.2,28.1,39.5,90,332.4,11,7.4
2013_11_10,22:31:30,42.2,28.1,39.7,90.4,338.4,11,8.2
2013_11_10,22:37:39,42.2,28.1,39.5,90,326.8,11,6.8
2013_11_10,22:43:47,42.3,28.1,39.7,90.4,335.6,11,6.4
2013_11_10,22:49:56,42.4,28.1,39.7,90.2,341.8,11,7.6
2013_11_10,22:56:04,42.4,28.1,39.9,90.6,332.2,11,7.2
2013_11_10,23:02:13,42.4,28.1,39.9,90.6,329.6,11,7
2013_11_10,23:08:21,42.2,28.1,39.3,89.4,336,9,5.6
2013_11_10,23:14:30,42.2,28.1,39.7,90.4,331.4,10,6.8
2013_11_10,23:20:38,42.1,28.1,39.4,90,319,10,7
2013_11_10,23:26:47,42.2,28.1,39.5,90.2,318.8,10,7.4
2013_11_10,23:32:56,42.2,28.1,39.5,90,313.8,10,8.8
2013_11_10,23:39:04,42.1,28.1,39.4,90,336.6,10,8
2013_11_10,23:45:13,42,28.1,39.3,90.2,334.8,10,6.8
2013_11_10,23:51:21,42,28.1,39.5,90.8,319.2,10,7.6
2013_11_10,23:57:30,42.2,28.1,39.8,91,206.2,10,5.8
2013_11_11,0:03:38,42.2,28.1,39.6,90.2,81.4,10,7.2
2013_11_11,0:09:51,42.3,28.1,39.7,90.4,354.6,10,8.4
2013_11_11,0:15:59,42.2,28.1,39.5,90,355,11,9
2013_11_11,0:22:08,42.2,28.1,39.6,90.2,287,11,8.8
2013_11_11,0:28:17,42.2,28.1,39.5,90,148.8,11,9.6
2013_11_11,0:34:25,42.3,28.1,39.6,90.2,288,12,9.6
2013_11_11,0:40:33,42.3,28.1,39.5,89.8,146,12,10
2013_11_11,0:46:41,42.2,28.1,39.2,89,78.2,13,10.4
2013_11_11,0:52:49,42.1,28.1,39,88.6,147.8,13,9.8
2013_11_11,0:58:58,42.1,28.1,38.9,88.2,353.8,13,9.2
2013_11_11,1:05:06,42,28.1,38.7,88,354.2,11,9.8
2013_11_11,1:11:15,41.9,28.1,38.9,89,341.4,11,9
2013_11_11,1:17:23,41.9,28.1,39,89.2,347.6,13,11
2013_11_11,1:23:31,42,28.1,39.1,89.4,285.4,13,11
2013_11_11,1:29:39,41.9,28.1,38.9,89,355.2,13,10.2
2013_11_11,1:35:48,42,28.1,39,89,147.4,13,11.2
2013_11_11,1:41:56,42,28.1,39,89.2,285,13,9.6
2013_11_11,1:48:07,42,28.1,39.3,90,218.8,13,9.6
2013_11_11,1:54:16,42,28.1,39.1,89.2,149.4,13,10.4
2013_11_11,2:00:24,42,28.1,39.1,89.2,146,13,11.4
2013_11_11,2:06:32,41.9,28.1,38.9,89,287,13,10.6
2013_11_11,2:12:40,42,28.1,39.3,90,219,13,10.6
2013_11_11,2:18:48,42,28.2,39,89,11.2,13,9
2013_11_11,2:24:57,42,28.1,39.2,89.6,8.2,13,9.2
2013_11_11,2:31:05,42,28.2,39.3,90,76.8,13,9.6
2013_11_11,2:37:13,42,28.2,39.3,90,150.4,12,9
2013_11_11,2:43:22,42,28.2,39.1,89.2,214.6,13,10
2013_11_11,2:49:30,42,28.2,39.3,90,83,13,9.8
2013_11_11,2:55:38,42,28.2,39.3,90,145.8,13,9.6
2013_11_11,3:01:47,42.1,28.2,39.3,89.8,288.6,14,8.2
2013_11_11,3:07:55,42.1,28.2,39.4,90,76.8,14,11.6
2013_11_11,3:14:03,42,28.2,39.1,89.4,15.8,16,10.6
2013_11_11,3:20:12,42,28.2,39,88.8,80,16,10
2013_11_11,3:26:20,42,28.2,39,89.2,7,16,11.8
2013_11_11,3:32:28,41.9,28.2,39.1,89.8,78.2,16,11
2013_11_11,3:38:37,41.9,28.2,39.2,90,149.8,13,10.2
2013_11_11,3:44:45,42,28.2,39.3,90.2,355.4,14,11.4
2013_11_11,3:50:53,42,28.2,39.3,90,149.4,15,12.4
2013_11_11,3:58:02,41.9,28.2,39.2,90,78,16,12.4
2013_11_11,4:10:03,41.9,28.2,39.1,89.8,20.4,16,13.8
2013_11_11,4:16:12,42,28.2,39.2,89.8,78,16,11.6
2013_11_11,4:22:20,41.9,28.2,39,89.2,77,16,12.6
2013_11_11,4:28:28,41.9,28.2,39,89.4,5.8,16,13
2013_11_11,4:34:37,41.8,28.2,38.8,89,12.2,15,10
2013_11_11,4:40:45,41.8,28.2,38.9,89.4,16.2,15,11.2
2013_11_11,4:46:53,41.7,28.2,39,90,217,15,10.4
2013_11_11,4:55:02,41.9,28.2,39.3,90.4,218.2,15,11.8
2013_11_11,5:01:11,41.8,28.2,39.2,90.4,284.6,15,11.6
2013_11_11,5:07:19,41.7,28.2,39.2,90.6,214.8,14,11.4
2013_11_11,5:13:28,41.9,28.2,39.4,90.8,215,14,10.8
2013_11_11,5:19:36,41.9,28.2,39.3,90.6,288.8,14,11
2013_11_11,5:25:44,41.9,28.2,39.2,90,150,14,11.2
2013_11_11,5:31:53,42,28.2,39.4,90.2,217.6,14,10
2013_11_11,5:40:01,42.1,28.2,39.4,90,147.6,14,12.4
2013_11_11,5:46:10,42,28.2,39.1,89.4,148.8,15,12.6
2013_11_11,5:52:18,42.1,28.2,39.2,89.4,77.6,16,13
2013_11_11,5:58:27,42.1,28.2,39.2,89.4,145.8,16,12.4
2013_11_11,6:04:35,42.1,28.2,39.1,89,9.4,15,13.2
2013_11_11,6:10:43,42.1,28.2,39,88.6,17,16,12.2
2013_11_11,6:16:51,42.1,28.2,38.9,88.4,12.8,16,11.4
2013_11_11,6:25:00,42.1,28.2,38.9,88.4,12.2,16,12
2013_11_11,6:31:09,42,28.2,38.8,88.4,11.2,16,11.2
2013_11_11,6:37:17,42,28.2,38.9,88.6,11,15,11.4
2013_11_11,6:43:25,42,28.2,39.1,89.2,9.2,15,11.8
2013_11_11,6:49:34,42,28.2,38.9,88.6,288,15,11.6
2013_11_11,6:55:42,42.2,28.2,39.3,89.4,13,16,11.8
2013_11_11,7:01:51,42.1,28.2,39,88.6,9,16,12.6
2013_11_11,7:10:00,42.1,28.2,39.1,88.8,82.4,15,12
2013_11_11,7:16:09,42,28.2,38.8,88.4,16,16,13.4
2013_11_11,7:22:17,42.1,28.2,38.9,88.4,18.4,16,14.2
2013_11_11,7:28:26,42.2,28.2,38.9,88,14,16,13.2
2013_11_11,7:34:34,42,28.2,38.8,88.4,84.2,16,14.2
2013_11_11,7:40:43,42,28.2,38.7,88,13.4,16,13
2013_11_11,7:46:51,42.1,28.2,38.8,88.2,12.4,18,15
2013_11_11,7:54:00,42.1,28.2,38.7,87.8,79.4,18,14.4
2013_11_11,8:00:08,42.1,28.2,38.7,87.6,149.2,18,14.6
2013_11_11,8:06:19,42.3,28.2,39.1,88.6,8,16,12.8
2013_11_11,8:12:28,42.2,28.2,39,88.4,80.2,16,13
2013_11_11,8:18:37,42,28.2,38.7,88,145,18,13.6
2013_11_11,8:24:45,41.9,28.2,38.7,88.4,12.8,18,14
2013_11_11,8:30:54,41.9,28.2,38.8,88.6,80.2,18,12.2
2013_11_11,8:37:03,41.8,28.2,38.7,88.6,12.8,15,11
2013_11_11,8:43:11,41.9,28.2,38.8,88.6,355,15,11.2
2013_11_11,8:49:20,42.1,28.2,39,88.6,210.8,15,12
2013_11_11,8:55:28,42,28.2,38.8,88.2,286.6,16,13
2013_11_11,9:01:36,42,28.2,38.8,88.2,148,16,12.2
2013_11_11,9:07:45,42.1,28.2,38.8,88,15.2,15,12.4
2013_11_11,9:13:54,42.2,28.2,39.1,88.4,17.6,16,13.2
2013_11_11,9:20:03,42.4,28.2,39.2,88.4,17.4,16,13
2013_11_11,9:26:11,42.4,28.2,38.8,87.2,14,17,13.4
2013_11_11,9:32:20,42.4,28.3,39.3,88.8,18.4,17,14
2013_11_11,9:38:29,42.5,28.3,39,87.4,13.2,16,11.8
2013_11_11,9:44:38,42.4,28.3,39.2,88.4,17,16,13
2013_11_11,9:50:46,42.5,28.3,39.1,87.6,6.6,16,12
2013_11_11,9:56:55,42.6,28.3,39.4,88.4,80,16,11.2
2013_11_11,10:03:04,42.5,28.3,39,87.4,83.2,15,12.8
2013_11_11,10:09:13,42.5,28.3,39.2,87.8,6.6,15,13
2013_11_11,10:15:21,42.6,28.3,39,87.2,147.8,15,11.2
2013_11_11,10:21:30,42.6,28.3,39.1,87.4,216,15,10.4
2013_11_11,10:27:39,42.6,28.3,39.1,87.4,216,15,11.4
2013_11_11,10:33:47,42.6,28.3,39,87,358,12,9.6
2013_11_11,10:39:56,42.7,28.3,39.2,87.2,283.8,12,8.8
2013_11_11,10:46:04,42.8,28.3,39.3,87.4,345.8,12,8.4
2013_11_11,10:52:13,42.9,28.3,39.5,87.4,350,12,9
2013_11_11,10:58:21,43,28.3,39.4,87,341.2,12,8.8
2013_11_11,11:04:30,42.9,28.3,39.4,87.2,348.8,11,7.8
2013_11_11,11:10:39,42.9,28.3,39.3,87,326,11,7.4
2013_11_11,11:16:48,43.1,28.3,39.3,86.4,273.4,11,7.2
2013_11_11,11:22:56,43.1,28.3,39.8,87.8,344,12,7.2
2013_11_11,11:29:05,43.2,28.3,39.6,87.2,215.2,14,11.2
2013_11_11,11:35:14,43.4,28.2,39.8,87.2,279.2,13,10.2
2013_11_11,11:41:22,43.2,28.2,39.4,86.4,8.8,15,12
2013_11_11,11:47:31,43.2,28.2,39.3,86,77.8,15,12
2013_11_11,11:53:39,43.3,28.2,39.5,86.2,144.8,16,12
2013_11_11,11:59:48,43.4,28.2,39.6,86.4,286,16,9.4
2013_11_11,12:05:57,43.4,28.2,39.6,86.2,355.6,13,10.6
2013_11_11,12:12:09,43.5,28.2,39.8,86.6,146.2,13,10
2013_11_11,12:18:18,43.4,28.2,39.7,86.8,217,15,11.8
2013_11_11,12:24:27,43.4,28.2,39.8,87,216,15,10.6
2013_11_11,12:30:36,43.4,28.2,40.1,87.8,285.2,15,10.6
2013_11_11,12:36:45,43.6,28.2,40.1,87.6,348.2,14,12.8
2013_11_11,12:42:53,43.7,28.2,40.5,88.2,346.2,15,12.4
2013_11_11,12:51:02,43.9,28.2,40.3,86.8,148.8,16,11.2
2013_11_11,12:57:10,44.1,28.2,40.3,86.4,146,16,11.6
2013_11_11,13:03:19,44.2,28.2,40.3,86,217.8,14,11.6
2013_11_11,13:09:28,44.1,28.2,40.3,86.2,284,14,10.4
2013_11_11,13:15:36,44.2,28.2,40.2,85.8,217.8,14,10.2
2013_11_11,13:21:45,44.3,28.2,40.3,85.6,146.8,14,10.8
2013_11_11,13:27:54,44.3,28.2,40.4,85.8,280.6,14,10
2013_11_11,13:35:02,44.5,28.2,40.5,85.4,336.2,13,11.2
2013_11_11,13:41:11,44.7,28.2,40.6,85.6,285,14,9.2
2013_11_11,13:47:20,44.6,28.2,40.6,85.6,147.8,14,7.6
2013_11_11,13:53:28,44.7,28.2,40.6,85.4,339.6,14,7.4
2013_11_11,13:59:37,44.7,28.2,40.4,84.8,216.8,14,7.2
2013_11_11,14:05:46,44.7,28.2,40.5,85,343,11,8
2013_11_11,14:11:54,44.8,28.2,40.5,84.6,326,11,7.8
2013_11_11,14:18:03,44.9,28.2,40.6,84.4,340.6,12,9.8
2013_11_11,14:24:11,45,28.2,40.8,85,290,12,8.6
2013_11_11,14:30:20,45,28.2,40.7,84.8,6.8,13,8.8
2013_11_11,14:36:29,45.1,28.2,40.4,83.2,21.8,13,8.4
2013_11_11,14:42:37,45.1,28.2,40.4,83.2,271,13,5.2
2013_11_11,14:48:46,45.2,28.2,40.7,84,285.8,13,8
2013_11_11,14:54:54,45.3,28.2,41,84.6,287,13,7.4
2013_11_11,15:01:03,45.3,28.2,40.9,84.2,349.4,13,6.4
2013_11_11,15:07:11,45.4,28.2,40.7,83.6,214.8,11,8.6
2013_11_11,15:13:20,45.5,28.2,41.2,84.8,280.6,12,9.2
2013_11_11,15:19:29,45.4,28.2,40.8,83.8,214.2,12,7.2
2013_11_11,15:25:37,45.4,28.2,41,84.2,219.4,12,7.4
2013_11_11,15:31:46,45.4,28.2,41,84.2,94.4,12,5
2013_11_11,15:37:55,45.2,28.2,40.9,84.6,38,7,1.8
2013_11_11,15:44:03,45.3,28.2,40.6,83.4,20.8,7,1.6
2013_11_11,15:50:12,45.4,28.2,40.5,83,312,7,2.6
2013_11_11,15:56:20,45.6,28.2,40.8,83.2,273.6,10,6.4
2013_11_11,16:02:29,45.7,28.2,40.9,83.2,78.4,10,5.2
2013_11_11,16:08:37,45.7,28.2,41,83.4,216,9,5.2
2013_11_11,16:14:46,45.7,28.2,40.7,82.8,281.2,9,6
2013_11_11,16:20:54,45.7,28.2,41.1,83.8,284,9,6.6
2013_11_11,16:27:03,45.6,28.2,40.8,83.2,335.2,9,6.8
2013_11_11,16:33:12,45.6,28.2,40.9,83.6,340.2,9,6.6
2013_11_11,16:39:20,45.5,28.2,41.1,84.4,337,9,4.8
2013_11_11,16:45:29,45.4,28.2,41.3,85.2,345,9,4.2
2013_11_11,16:51:38,45.4,28.2,41.3,85.4,203.4,10,5.2
2013_11_11,16:57:46,45.4,28.2,41.1,84.4,345.2,10,6.6
2013_11_11,17:10:03,45.5,28.2,41,84.2,146.4,14,10.6
2013_11_11,17:16:12,45.4,28.2,41.2,84.8,80.2,15,12.2
2013_11_11,17:22:20,45.3,28.2,41.1,84.8,288.6,15,7.8
2013_11_11,17:28:29,45.4,28.2,41.2,85,351.2,15,9.6
2013_11_11,17:34:37,45.5,28.2,41.5,85.6,81,12,9.4
2013_11_11,17:40:45,45.6,28.2,41.2,84.4,7.2,14,9.2
2013_11_11,17:46:54,45.6,28.2,41.3,84.6,355.6,15,12
2013_11_11,17:53:03,45.6,28.2,41.5,85.4,284.2,15,10.8
2013_11_11,17:59:11,45.6,28.2,41.2,84.6,284.4,15,12.2
2013_11_11,18:05:20,45.5,28.2,41.1,84.2,81.8,16,11
2013_11_11,18:11:28,45.5,28.2,41.1,84.4,213,16,9.4
2013_11_11,18:17:37,45.5,28.2,41.2,84.8,216,16,11.6
2013_11_11,18:23:45,45.5,28.2,41.5,85.8,147.8,18,14.8
2013_11_11,18:29:54,45.4,28.2,41,84.2,83.8,19,16
2013_11_11,18:37:02,45.4,28.2,41.1,84.6,86.2,18,12.4
2013_11_11,18:43:11,45.2,28.2,40.8,84.4,79.6,18,12.4
2013_11_11,18:49:20,45.2,28.2,40.7,84,10.4,18,12.6
2013_11_11,18:55:28,45.2,28.2,40.9,84.6,85.6,18,10.2
2013_11_11,19:01:37,45.1,28.2,40.7,84.2,146.8,18,13
2013_11_11,19:07:45,45.1,28.2,40.7,84.4,14,19,15.6
2013_11_11,19:13:54,45.1,28.2,40.7,84.4,14,19,14.2
2013_11_11,19:20:02,44.9,28.2,40.6,84.6,13.2,19,13.2
2013_11_11,19:26:11,45,28.2,40.5,84,148.6,19,12.6
2013_11_11,19:32:19,45,28.2,40.7,84.8,146.4,19,14
2013_11_11,19:38:28,45,28.2,40.7,84.4,78.6,19,13.6
2013_11_11,19:44:37,45.2,28.2,40.8,84.2,9.4,19,15.2
2013_11_11,19:50:45,45.1,28.2,40.7,84.2,10.4,19,15.2
2013_11_11,19:56:53,45,28.2,40.6,84.4,11.8,19,14.8
2013_11_11,20:04:02,45,28.2,40.5,84,15.8,20,13.6
2013_11_11,20:10:11,44.9,28.2,40.6,84.6,84.6,20,12.6
2013_11_11,20:16:19,45.1,28.2,40.3,83,16.6,20,12.8
2013_11_11,20:22:28,45,28.2,40.5,84,78.2,20,12.2
2013_11_11,20:28:36,45,28.2,40.5,84,78.4,20,12.8
2013_11_11,20:34:45,45,28.2,40.3,83.2,12.8,19,14
2013_11_11,20:40:54,45,28.2,40.3,83.4,148.8,19,12
2013_11_11,20:49:02,45,28.2,40.5,84,150.4,19,12.8
2013_11_11,20:55:11,44.9,28.2,40.4,84,287.8,19,13.2
2013_11_11,21:01:19,44.8,28.2,40.4,84.2,348.2,19,13.4
2013_11_11,21:07:28,44.9,28.2,40.6,84.8,353.6,17,14
2013_11_11,21:13:36,44.8,28.2,40.5,84.8,216,17,13.6
2013_11_11,21:19:45,44.7,28.2,40.3,84.4,76,17,13.2
2013_11_11,21:25:58,44.7,28.2,40.4,84.8,216.8,17,10
2013_11_11,21:32:07,44.7,28.2,40.3,84.4,290.8,17,12
2013_11_11,21:38:18,44.7,28.2,40.3,84.6,77.8,14,10.8
2013_11_11,21:44:27,44.7,28.2,40.5,85,217.2,14,10.2
2013_11_11,21:50:37,44.6,28.2,40.2,84.2,220.8,14,11
2013_11_11,21:56:46,44.6,28.2,40.2,84.4,352.4,15,10
2013_11_11,22:02:56,44.8,28.2,40.4,84.2,354.6,15,12
2013_11_11,22:09:09,44.8,28.2,40.4,84.4,285,16,12.6
2013_11_11,22:15:18,44.7,28.2,40.3,84.2,215.6,16,11.4
2013_11_11,22:21:27,44.7,28.2,40,83.2,283,16,11
2013_11_11,22:27:36,44.7,28.2,40.1,83.8,282.4,16,11.2
2013_11_11,22:33:45,44.7,28.2,40.1,83.6,350.2,13,11.2
2013_11_11,22:39:54,44.6,28.2,40.2,84.2,349.2,13,9.2
2013_11_11,22:46:04,44.5,28.2,39.9,83.6,352,13,9
2013_11_11,22:52:12,44.5,28.2,39.9,83.8,342.2,13,7.6
2013_11_11,22:58:21,44.5,28.2,39.8,83.4,352.8,13,6.4
2013_11_11,23:04:29,44.5,28.2,39.8,83.4,346.6,11,8.2
2013_11_11,23:10:39,44.6,28.2,40.2,84.4,346.8,11,7.8
2013_11_11,23:16:47,44.5,28.2,40,83.8,345,13,9.8
2013_11_11,23:22:56,44.5,28.2,40.1,84.2,343.8,15,11
2013_11_11,23:29:04,44.5,28.2,40,84.2,342.8,15,11
2013_11_11,23:35:13,44.3,28.2,39.8,84.2,348.2,14,7.8
2013_11_11,23:41:21,44.3,28.2,39.7,83.6,279.6,14,9.6
2013_11_11,23:47:33,44.2,28.2,39.6,83.6,143.6,14,9.2
2013_11_11,23:53:41,44.2,28.2,39.6,83.8,344.6,14,6.6
2013_11_11,23:59:50,44.1,28.2,39.6,84,350.2,14,6.8
2013_11_12,0:05:58,44.2,28.2,39.7,84,214,12,9.2
2013_11_12,0:12:14,44.2,28.2,39.5,83.2,281.4,12,9
2013_11_12,0:18:22,44.2,28.2,39.6,83.8,356,12,9.2
2013_11_12,0:24:31,44.3,28.2,39.8,84,284,14,10
2013_11_12,0:30:39,44.2,28.2,39.6,83.6,350.6,15,11.2
2013_11_12,0:36:47,44.1,28.2,39.6,84,351.6,15,12.6
2013_11_12,0:42:55,44.1,28.2,39.7,84.4,344.4,15,10.8
2013_11_12,0:49:04,43.9,28.2,39.6,84.6,347,15,10.8
2013_11_12,0:55:12,43.9,28.2,39.6,84.6,346.4,15,10.6
2013_11_12,1:01:21,43.8,28.2,39.6,85,149.6,15,6.4
2013_11_12,1:07:29,43.5,28.2,39.6,86,351,8,4
2013_11_12,1:13:38,43.4,28.2,39.7,86.6,22,8,1.2
2013_11_12,1:19:47,43.4,28.2,39.5,86,328.2,8,4.2
2013_11_12,1:25:55,43.8,28.2,39.4,84.4,277,9,6.4
2013_11_12,1:32:03,43.9,28.1,39.5,84.4,346.4,11,8
2013_11_12,1:38:12,43.8,28.1,39.3,84,335.4,11,6.8
2013_11_12,1:44:20,43.8,28.1,39.3,84,338,11,6
2013_11_12,1:50:29,43.9,28.1,39.5,84.2,333.8,12,7.8
2013_11_12,1:56:37,44.1,28.1,39.6,84.2,279.4,12,9.4
2013_11_12,2:02:45,44.1,28.1,39.7,84.2,347,12,10
2013_11_12,2:08:54,44.1,28.1,39.8,84.4,349.4,12,8.4
2013_11_12,2:15:02,44.1,28.1,39.6,84,345,12,7.6
2013_11_12,2:21:12,44,28.1,39.5,84,278.2,12,9
2013_11_12,2:27:21,43.9,28.1,39.5,84.2,337.2,12,7.2
2013_11_12,2:33:29,44,28.1,39.4,83.8,345.2,14,9.2
2013_11_12,2:39:37,44,28.1,39.6,84.2,282.6,14,8.4
2013_11_12,2:45:46,44,28.1,39.4,83.8,349.8,14,11.4
2013_11_12,2:51:54,44,28.1,39.4,83.8,216,14,10
2013_11_12,2:58:02,43.9,28.1,39.3,83.6,79.2,14,8.8
2013_11_12,3:04:11,43.7,28.1,39.1,83.8,77.2,10,8
2013_11_12,3:10:19,43.7,28.1,39.1,83.6,218,11,6
2013_11_12,3:16:28,43.7,28.1,39.2,84,285.8,11,7
2013_11_12,3:22:36,43.7,28.1,38.9,83.2,346.8,11,5.4
2013_11_12,3:28:45,43.6,28.1,39,83.6,276.8,11,6.6
2013_11_12,3:34:53,43.8,28.1,38.9,82.8,332.4,9,6.6
2013_11_12,3:42:01,44,28.1,39.4,83.8,270.6,10,7.8
2013_11_12,3:48:10,44.1,28.1,39.6,84,338,15,10.4
2013_11_12,3:54:18,43.8,28.1,39,83,340.4,15,10.8
2013_11_12,4:10:03,43.4,28.1,39,84.6,282,11,4.6
2013_11_12,4:16:11,43.4,28.1,38.9,84,279.2,11,3.2
2013_11_12,4:22:20,43.3,28.1,39.1,85,355,11,2.8
2013_11_12,4:28:28,43.2,28.1,39.1,85.2,326.6,11,3.6
2013_11_12,4:34:37,43.5,28.1,39.2,84.4,297.6,9,4.8
2013_11_12,4:40:45,43.8,28.1,39.2,83.8,310.4,9,4.8
2013_11_12,4:46:53,44,28.1,39.4,83.6,313.6,11,6.4
2013_11_12,4:55:02,44,28.1,39.2,83,320,12,7.8
2013_11_12,5:01:10,43.9,28.1,39.1,83,325.2,12,7.8
2013_11_12,5:07:19,43.7,28.1,38.9,83,330.2,11,7.4
2013_11_12,5:13:27,43.6,28.1,38.8,83,327.6,11,5.6
2013_11_12,5:19:36,43.6,28.1,38.8,83,343.4,12,5.2
2013_11_12,5:25:46,43.5,28.1,38.9,83.6,332,12,4.8
2013_11_12,5:31:54,43.5,28.1,39.1,84.4,316,12,5.2
2013_11_12,5:39:02,43.6,28.1,39,83.8,322.2,7,4.2
2013_11_12,5:45:11,43.7,28.1,38.9,83.2,323,9,4.4
2013_11_12,5:51:20,43.7,28.1,38.8,82.6,302.6,9,5.4
2013_11_12,5:57:28,43.8,28.1,38.9,82.6,306,10,5.6
2013_11_12,6:03:37,44,28.1,39.3,83.6,310.2,8,6.8
2013_11_12,6:09:45,43.9,28.1,39,82.6,326.6,10,7.4
2013_11_12,6:15:54,43.9,28.1,39,82.6,323.6,10,6.2
2013_11_12,6:22:02,43.8,28.1,38.7,82,325.6,10,6
2013_11_12,6:28:11,43.6,28.1,38.8,82.8,333,10,4
2013_11_12,6:34:20,43.6,28.1,38.8,83,322.4,8,4.8
2013_11_12,6:40:28,43.5,28.1,38.6,82.6,314,8,3.4
2013_11_12,6:46:37,43.5,28.1,38.5,82.2,312.2,8,3.6
2013_11_12,6:52:45,43.5,28.1,38.5,82.2,309,8,4.2
2013_11_12,6:58:54,43.5,28.1,38.4,82,308.6,8,1.6
2013_11_12,7:05:03,43.6,28.1,38.5,82.2,309,6,3.2
2013_11_12,7:11:11,43.7,28.1,38.6,82,304.2,6,4
2013_11_12,7:17:20,43.8,28.1,38.8,82.4,304.8,7,4.6
2013_11_12,7:23:29,43.8,28.1,38.8,82.4,318,9,5
2013_11_12,7:29:38,43.7,28.1,38.7,82.2,312,9,4.4
