date,time,Air_Temp,Barometric_Press,Dew_Point,Relative_Humidity,Wind_Dir,Wind_Gust,Wind_Speed
2015_04_20,6:39:05,46.16,30.03,40.36,80,331.4,6,5.4
2015_04_20,6:44:05,46.36,30.03,40.68,80.4,326.6,6,5.6
2015_04_20,6:49:05,46.4,30.03,40.96,81.2,339.34,7,5.4
2015_04_20,6:54:05,46.24,30.03,40.44,80,358,8,5.2
2015_04_20,6:59:05,45.96,30.03,40.22,80.2,360,9,5.8
2015_04_20,7:04:05,45.78,30.04,40.1,80.4,4.8,8,7.4
2015_04_20,7:09:05,45.74,30.04,40.18,80.8,7.42,8,6.2
2015_04_20,7:14:06,45.7,30.04,39.96,80.2,13.4,8,5.2
2015_04_20,7:19:06,45.66,30.04,39.98,80.4,17.2,8,4.8
2015_04_20,7:24:06,45.72,30.04,40.04,80.4,22.8,8,4
2015_04_20,7:29:06,45.84,30.03,40.28,80.8,16.6,8,4
2015_04_20,7:34:06,45.98,30.03,40.48,81,9.6,6,4.6
2015_04_20,7:39:06,46.1,30.03,40.48,80.6,9,7,5.2
2015_04_20,7:44:06,46.2,30.04,40.58,80.6,7,7,5.6
2015_04_20,7:49:06,46.3,30.04,40.62,80.4,8.09,7,4
2015_04_20,7:54:06,46.42,30.04,39.68,77.2,335.99,7,2.4
2015_04_20,7:59:06,46.64,30.04,39.96,77.4,5.07,7,4.8
2015_04_20,8:04:06,46.44,30.04,40.24,78.8,12,5,4.6
2015_04_20,8:09:06,46.32,30.03,40.28,79.2,20.2,5,4.2
2015_04_20,8:14:06,46.16,30.03,40.12,79.2,15.4,5,3.8
2015_04_20,8:19:06,46.1,30.03,40.12,79.4,12.6,5,3.6
2015_04_20,8:24:06,46.1,30.03,40.18,79.6,11.4,5,3
2015_04_20,8:29:06,46.2,30.03,40.4,80,9,5,2.4
2015_04_20,8:34:07,46.3,30.03,40.56,80.2,9,3,1.2
2015_04_20,8:39:07,46.46,30.03,40.7,80.2,332.39,4,3
2015_04_20,8:44:07,46.58,30.03,40.38,79,315.4,5,4.4
2015_04_20,8:49:07,46.66,30.03,40.7,79.6,322.81,7,5.2
2015_04_20,8:54:07,46.42,30.03,40.56,79.8,332.6,7,5.8
2015_04_20,8:59:07,46.16,30.03,40.36,80,341.2,7,4
2015_04_20,9:04:07,46.06,30.03,40.44,80.6,346.4,6,3.6
2015_04_20,9:09:07,46,30.02,40.38,80.6,359.79,6,4.6
2015_04_20,9:14:07,46,30.02,40.62,81.4,4.8,6,4.8
2015_04_20,9:19:07,46,30.02,40.68,81.6,9.4,6,4.4
2015_04_20,9:24:07,46.02,30.02,40.76,81.8,7,6,3.4
2015_04_20,9:29:07,46.1,30.02,40.66,81.2,5,6,3.6
2015_04_20,9:34:07,46.1,30.02,40.78,81.6,351.8,4,1.8
2015_04_20,9:39:08,46.14,30.02,40.34,80,355.19,5,2.8
2015_04_20,9:44:08,46.2,30.02,40.52,80.4,10.4,5,3.4
2015_04_20,9:49:08,46.2,30.02,40.4,80,1.79,5,3
2015_04_20,9:54:08,46.26,30.02,40.58,80.4,360,5,2.6
2015_04_20,9:59:08,46.36,30.02,40.86,81,360,5,1.4
2015_04_20,10:04:08,46.5,30.01,41,81,360,3,1.8
2015_04_20,10:09:08,46.66,30.01,40.86,80,360,3,1.2
2015_04_20,10:14:08,46.82,30.01,40.94,79.8,360,3,1.2
2015_04_20,10:19:08,46.9,30.01,40.78,79.2,360,3,0.8
2015_04_20,10:24:08,47.1,30.01,40.9,79,360,3,0.2
2015_04_20,10:29:08,47.48,30.01,40.92,77.8,360,3,0
2015_04_20,10:39:08,48.18,30.01,41.04,76.2,360,1,0.2
2015_04_20,10:44:08,48.14,30.01,41,76.2,360,2,1
2015_04_20,10:49:09,48.06,30,41.1,76.8,360,2,1
2015_04_20,10:54:09,48.08,30,41.28,77.2,360,2,0.6
2015_04_20,10:59:09,48.4,30,41.66,77.4,360,2,0.4
2015_04_20,11:04:09,48.88,30,41.86,76.6,42.23,1,0.2
2015_04_20,11:09:09,49.22,30,42.02,76,104,2,0.8
2015_04_20,11:14:09,49.6,30,42.4,76,104,2,0
2015_04_20,11:19:09,50.44,30,42.82,75,104,2,0
2015_04_20,11:24:09,51.5,29.99,43.14,73,104,2,0
2015_04_20,11:29:09,52.38,29.99,43.12,70.6,104,2,0.2
2015_04_20,11:34:09,52.92,29.99,43.42,70,104,1,0.4
2015_04_20,11:39:09,53.28,29.99,43.14,68.4,104,2,1
2015_04_20,11:44:09,53.52,29.99,42.66,66.6,104,2,0
2015_04_20,11:49:09,53.84,29.98,41.7,63.4,104,2,0.8
2015_04_20,11:54:10,53.84,29.98,40.98,61.6,135.57,4,2
2015_04_20,11:59:10,53.46,29.98,40.52,61.4,156,4,2
2015_04_20,12:04:10,53.2,29.98,40.26,61.4,163.78,5,2.6
2015_04_20,12:09:10,53.3,29.97,40.52,61.8,178,5,2.4
2015_04_20,12:14:10,53.42,29.97,40.88,62.4,178,5,1.8
2015_04_20,12:19:10,53.86,29.97,40.46,60.4,178,5,0.4
2015_04_20,12:24:10,54.46,29.97,40.34,58.8,178,5,1
2015_04_20,12:29:10,54.76,29.96,41.24,60.2,178,5,0
2015_04_20,12:34:10,55.04,29.96,41.34,59.8,178,1,0.2
2015_04_20,12:39:10,55.5,29.96,41.6,59.4,178,2,0.8
2015_04_20,12:44:10,55.6,29.96,41.44,58.8,178,2,0.8
2015_04_20,12:49:10,55.66,29.95,41.64,59.2,178,2,0.2
2015_04_20,12:54:10,55.28,29.95,41.38,59.4,142.6,2,0.8
2015_04_20,12:59:11,55.6,29.95,41.58,59.2,142.2,2,0
2015_04_20,13:04:11,56,29.95,41.6,58.4,142.4,1,0
2015_04_20,13:09:11,55.8,29.95,41.3,58,142,1,0
2015_04_20,13:14:11,55.34,29.94,41.1,58.6,176.51,3,1.6
2015_04_20,13:19:11,54.72,29.94,39.8,57,241,3,0.4
2015_04_20,13:24:11,54.3,29.94,40.54,59.6,346.88,3,2.4
2015_04_20,13:29:11,53.44,29.94,41.42,63.6,4.25,5,3.4
2015_04_20,13:34:11,52.72,29.94,41.8,66.2,25.06,5,3.6
2015_04_20,13:39:11,52.66,29.94,42.56,68.4,356.79,5,1.8
2015_04_20,13:44:11,52.78,29.93,42.58,68.2,348.19,5,2.2
2015_04_20,13:49:11,52.8,29.93,41.92,66.4,329.25,5,2
2015_04_20,13:54:11,53,29.93,41.68,65.2,329.37,5,1.6
2015_04_20,13:59:11,53.2,29.93,42.18,66,329.88,5,2.6
2015_04_20,14:04:12,53.26,29.93,42.2,66,1.42,3,1.6
2015_04_20,14:09:12,53.24,29.92,42.56,67,3.95,6,4
2015_04_20,14:14:12,53.24,29.92,43.34,69,358.66,6,2.2
2015_04_20,14:19:12,53.32,29.92,44.02,70.6,324.82,6,2
2015_04_20,14:24:12,53.36,29.92,43.36,68.8,5.66,6,3
2015_04_20,14:29:12,53.48,29.91,42.6,66.6,326.13,6,1.6
2015_04_20,14:34:12,54.04,29.91,42.7,65.4,329.92,3,1.4
2015_04_20,14:39:12,54.6,29.91,43.34,65.6,278.8,3,1
2015_04_20,14:44:12,55.04,29.91,42.7,63,263.96,4,1.8
2015_04_20,14:49:12,55.2,29.91,42.16,61.4,251.8,4,2.2
2015_04_20,14:54:12,55.38,29.9,41.26,59,80.42,6,4
2015_04_20,14:59:12,55.14,29.9,41.16,59.2,45.8,7,3
2015_04_20,15:04:12,55.16,29.9,42.76,63,289.69,6,3.8
2015_04_20,15:09:13,55.22,29.9,44.02,65.8,338,6,1
2015_04_20,15:14:13,55.34,29.9,44.7,67.4,350.33,6,0.6
2015_04_20,15:19:13,55.44,29.89,43.28,63.6,55.23,6,2.2
2015_04_20,15:24:13,55.42,29.89,44.94,67.8,322.06,6,3.4
2015_04_20,15:29:13,55.32,29.89,45.08,68.4,20.89,6,3.6
2015_04_20,15:34:13,55.26,29.89,45.88,70.6,297.91,5,1.6
2015_04_20,15:39:13,55.46,29.88,45.62,69.4,0.62,5,3.2
2015_04_20,15:44:13,55.58,29.88,46.7,72,320.83,5,2.4
2015_04_20,15:49:13,55.7,29.88,45.62,68.8,340,5,2.2
2015_04_20,15:54:13,55.68,29.87,46.3,70.6,5.2,6,4.2
2015_04_20,15:59:13,55.42,29.87,46.86,72.8,349.02,6,3.2
2015_04_20,16:04:13,55.26,29.87,47.82,76,340.13,4,2.2
2015_04_20,16:09:13,55.4,29.87,47.62,75,323.81,5,3.6
2015_04_20,16:14:13,55.46,29.87,47.82,75.4,329.8,5,2.6
2015_04_20,16:19:14,55.46,29.87,46.32,71.2,292.8,6,4.2
2015_04_20,16:24:14,55.7,29.87,46.62,71.4,328.79,6,2.8
2015_04_20,16:29:14,55.78,29.86,45.94,69.4,286.09,8,4.4
2015_04_20,16:34:14,56,29.86,44.4,65,316.35,5,4
2015_04_20,16:39:14,56.12,29.86,44.36,64.6,333.35,6,4
2015_04_20,16:44:14,56.16,29.86,44.46,64.8,285.45,6,4.4
2015_04_20,16:49:14,56.54,29.86,40.68,55.2,293.01,6,2.8
2015_04_20,16:54:14,57.3,29.86,40.1,52.6,332.69,6,1.4
2015_04_20,16:59:14,57.62,29.86,41.92,55.8,294.82,6,3.8
2015_04_20,17:04:14,57.68,29.85,44.4,61.2,304.8,4,2.8
2015_04_20,17:09:14,57.86,29.85,41.76,55,304.91,6,4
2015_04_20,17:14:14,58.16,29.85,41.5,53.8,341.36,6,3.4
2015_04_20,17:19:14,58.4,29.85,41.34,53,311.01,7,3.6
2015_04_20,17:24:15,58.56,29.85,41.86,53.8,299.68,8,4.8
2015_04_20,17:29:15,58.8,29.85,44.06,58,278.61,8,2.8
2015_04_20,17:34:15,58.82,29.85,41.02,51.6,280,6,3.8
2015_04_20,17:39:15,59.12,29.85,45.08,59.6,278,6,2
2015_04_20,17:44:15,59.12,29.85,43.64,56.4,277.6,6,3.2
2015_04_20,17:49:15,59.28,29.85,43.42,55.6,287.8,6,3.2
2015_04_20,17:54:15,59.64,29.85,42.12,52.2,285.8,6,1.8
2015_04_20,17:59:15,60.58,29.85,42.5,51.4,299.46,6,2.2
2015_04_20,18:04:15,60.46,29.85,44.08,54.8,288.8,3,1.8
2015_04_20,18:09:15,60.32,29.85,44.26,55.4,268.92,4,2
2015_04_20,18:14:15,60.78,29.84,46.02,58.2,285.29,4,0.8
2015_04_20,18:19:15,61.48,29.84,49.34,64.4,198.64,6,3.2
2015_04_20,18:24:15,61.34,29.84,47.14,59.6,140.81,6,3.2
2015_04_20,18:29:16,61.06,29.84,46.96,59.8,166.8,7,4.8
2015_04_20,18:34:16,60.3,29.84,48.16,64.2,175.94,4,2.4
2015_04_20,18:39:16,59.4,29.84,49.16,68.8,170.02,4,1.6
2015_04_20,18:44:16,58.64,29.84,48.22,68.2,149.04,6,1.8
2015_04_20,18:49:16,58.04,29.84,48.42,70.2,144.11,6,4
2015_04_20,18:54:16,57.32,29.83,47.24,69,149.19,6,4.4
2015_04_20,18:59:16,56.56,29.83,46.96,70.2,151.74,8,5.6
2015_04_20,19:04:16,55.9,29.83,47.32,72.8,186.12,7,5.4
2015_04_20,19:09:16,55.52,29.83,46.58,71.8,164.79,8,6.6
2015_04_20,19:14:16,55.44,29.83,46.7,72.4,172.44,8,5.6
2015_04_20,19:19:16,55.68,29.83,46.28,70.6,156.94,8,6.2
2015_04_20,19:24:16,55.6,29.83,47.74,74.8,164.38,10,6.6
2015_04_20,19:29:17,55.22,29.83,48.42,77.8,187.8,10,5
2015_04_20,19:34:17,54.92,29.83,47.64,76.4,177.01,7,6.2
2015_04_20,19:39:17,55.16,29.83,47.08,74.2,182.82,7,5.4
2015_04_20,19:44:17,55.54,29.83,46.12,70.6,239.28,7,3.2
2015_04_20,19:49:17,55.82,29.83,43.26,62.6,218.2,7,1
2015_04_20,19:54:17,56.18,29.83,43.08,61.4,166.23,7,3
2015_04_20,19:59:17,56.66,29.83,43.44,61.2,155.13,7,3.6
2015_04_20,20:04:17,56.86,29.83,44.84,64,179.05,2,0.8
2015_04_20,20:09:17,56.68,29.84,45.08,65,156.38,6,3.8
2015_04_20,20:14:17,56.44,29.84,44.68,64.6,179.6,9,7.2
2015_04_20,20:19:17,56.54,29.84,44.42,63.8,191.79,11,8
2015_04_20,20:24:17,56.96,29.84,44.32,62.6,205.9,11,5.6
2015_04_20,20:29:17,56.9,29.84,43.52,60.8,199.59,11,5.6
2015_04_20,20:34:18,56.98,29.84,44.44,62.8,179,10,7
2015_04_20,20:39:18,56.96,29.84,44.86,63.8,176.61,12,8
2015_04_20,20:44:18,56.9,29.84,44.26,62.6,185.4,12,8.6
2015_04_20,20:49:18,57.02,29.84,43.88,61.4,191.6,13,9.6
2015_04_20,20:54:18,57,29.84,43.94,61.6,186.6,13,10.4
2015_04_20,20:59:18,56.76,29.84,44.5,63.4,179.8,14,10.8
2015_04_20,21:04:18,56.52,29.84,44.12,63,176.01,15,11.2
2015_04_20,21:09:18,56.4,29.84,44.16,63.4,183.19,15,10
2015_04_20,21:14:18,56.14,29.84,43.82,63.2,180.4,15,9.8
2015_04_20,21:19:18,55.86,29.84,44.18,64.8,178.4,15,9.2
2015_04_20,21:24:18,55.66,29.84,43.74,64.2,188.06,15,10.8
2015_04_20,21:29:19,55.74,29.85,43.34,63,198,15,9
2015_04_20,21:34:19,55.38,29.85,44.28,66.2,190,12,10.2
2015_04_20,21:39:19,54.9,29.85,44.56,68,184,12,9.4
2015_04_20,21:44:19,54.64,29.85,44.02,67.2,190.4,12,9.8
2015_04_20,21:49:19,54.56,29.85,44.02,67.4,189.4,12,10.2
2015_04_20,21:54:19,54.5,29.85,43.56,66.4,189.2,13,11.2
2015_04_20,21:59:19,54.38,29.85,44,67.8,187.8,13,11
2015_04_20,22:04:19,54.14,29.85,43.92,68.2,180.2,14,10.8
2015_04_20,22:09:19,54,29.85,43.7,68,179.8,14,10.8
2015_04_20,22:14:19,54,29.85,43.54,67.6,182.8,14,10.2
2015_04_20,22:19:19,54.08,29.85,43.14,66.4,184,14,11
2015_04_20,22:24:19,54.12,29.85,43.02,66,186.6,14,11
2015_04_20,22:29:19,53.9,29.85,43.76,68.4,183.6,14,10.8
2015_04_20,22:34:20,53.22,29.85,44.86,73.2,171.4,12,10.4
2015_04_20,22:39:20,52.48,29.85,44.86,75.2,164.6,12,7.8
2015_04_20,22:44:20,52.22,29.85,44.34,74.4,166,12,8
2015_04_20,22:49:20,52.34,29.85,43.48,71.6,167.41,12,7.2
2015_04_20,22:54:20,52.7,29.85,43.56,71,165,12,6.6
2015_04_20,22:59:20,52.84,29.85,43.42,70.2,173.4,12,6.4
2015_04_20,23:04:20,53,29.85,43.5,70,177.8,9,7
2015_04_20,23:09:20,52.98,29.85,43.04,68.8,188.4,9,6.4
2015_04_20,23:14:20,53.14,29.85,42.16,66.2,189.21,10,6.8
2015_04_20,23:19:20,53.14,29.85,42.94,68.2,179.99,13,8.8
2015_04_20,23:24:20,52.64,29.85,43.44,70.8,174,13,8.2
2015_04_20,23:29:20,52.2,29.85,43.1,71,170.4,13,9.6
2015_04_20,23:34:20,52.1,29.85,43.28,71.8,143.99,13,10
2015_04_20,23:39:21,51.94,29.86,43.56,73,138.6,13,7.6
2015_04_20,23:44:21,51.76,29.86,42.96,71.8,156.8,13,8
2015_04_20,23:49:21,51.7,29.86,43.26,72.8,151.21,13,7.2
2015_04_20,23:54:21,51.54,29.86,42.9,72.2,158.8,13,8
2015_04_20,23:59:21,51.48,29.86,42.9,72.4,180.62,13,6.2
2015_04_21,0:04:21,51.26,29.86,42.84,72.8,184.86,8,6
2015_04_21,0:09:21,50.96,29.86,42.92,73.8,146.19,8,5
2015_04_21,0:14:21,50.78,29.86,43.72,76.6,138.71,8,2.4
2015_04_21,0:19:21,50.58,29.86,43.04,75.2,171.2,8,6.4
2015_04_21,0:24:21,50.54,29.86,42.86,74.8,174,8,7.4
2015_04_21,0:29:21,50.5,29.86,42.58,74.2,177.8,8,6.2
2015_04_21,0:34:21,50.5,29.86,42.44,73.8,174.2,8,6.4
2015_04_21,0:39:21,50.46,29.86,42.86,75,172.2,8,5.4
2015_04_21,0:44:21,50.38,29.86,42.4,74,158,8,6.2
2015_04_21,0:49:22,50.58,29.86,42.1,72.6,162.4,8,6
2015_04_21,0:54:22,50.7,29.86,42.02,72,160.4,8,5.8
2015_04_21,0:59:22,50.66,29.86,42.84,74.4,166.58,8,5.8
2015_04_21,1:04:22,50.34,29.86,42.1,73.2,169,9,7.8
2015_04_21,1:09:22,50.34,29.86,41.94,72.8,157.99,9,6
2015_04_21,1:14:22,50.44,29.86,41.54,71.4,152.6,9,5.8
2015_04_21,1:19:22,50.56,29.86,42.52,73.8,153.4,9,6.6
2015_04_21,1:24:22,50.06,29.86,42.4,74.8,160.2,9,7.6
2015_04_21,1:29:22,49.64,29.86,42.18,75.4,155.21,9,5.8
2015_04_21,1:34:22,49.42,29.86,42.2,76,138.39,7,5.8
2015_04_21,1:39:22,49.32,29.87,42.48,77.2,138.2,7,5.4
2015_04_21,1:44:22,49.3,29.87,42.58,77.6,139.2,7,6.4
2015_04_21,1:49:22,49.4,29.87,42.62,77.4,146.37,7,4.2
2015_04_21,1:54:22,49.32,29.87,43.22,79.4,122.99,7,4.2
2015_04_21,1:59:22,49.1,29.87,42.8,78.8,129,7,0.8
2015_04_21,2:04:22,48.92,29.87,43.32,81,125.2,5,2.2
2015_04_21,2:09:23,48.6,29.87,43.24,81.6,116.8,5,1.8
2015_04_21,2:14:23,48.28,29.87,43.38,83,119.2,5,2.4
2015_04_21,2:19:23,47.96,29.87,43.24,83.6,131.77,5,2.8
2015_04_21,2:24:23,47.8,29.87,43.08,83.6,147,5,0.6
2015_04_21,2:29:23,47.88,29.87,43.34,84.2,167.93,5,0.4
2015_04_21,2:34:23,48.02,29.87,44.02,86,217.97,3,0.6
2015_04_21,2:39:23,48.2,29.87,44.68,87.6,254.64,3,1.2
2015_04_21,2:44:23,48.24,29.87,44.54,87,182.01,4,1.8
2015_04_21,2:49:23,48.2,29.88,44.98,88.6,206.6,4,1.4
2015_04_21,2:54:23,48.24,29.88,44.84,88,214.94,4,0.8
2015_04_21,2:59:23,48.38,29.87,44.38,86,272.11,4,2.4
2015_04_21,3:04:23,48.58,29.87,43.86,83.6,307,5,3.8
2015_04_21,3:09:25,48.78,29.88,44.12,83.8,316.8,5,4
2015_04_21,3:14:26,49.02,29.88,44.3,83.6,323,5,3.4
2015_04_21,3:19:26,49.04,29.88,44.2,83.2,318.8,5,2.8
2015_04_21,3:24:26,49,29.88,44.46,84.2,302.4,5,3
2015_04_21,3:29:27,48.94,29.88,44.46,84.4,308.6,5,3.6
2015_04_21,3:34:27,49.04,29.88,44.06,82.8,315,5,4.4
2015_04_21,3:39:27,49.3,29.88,44.08,82.2,315.4,5,2.8
2015_04_21,3:44:27,49.38,29.88,44.16,82.2,314.6,5,2.6
2015_04_21,3:49:27,49.4,29.88,44.04,81.8,316,5,1.6
2015_04_21,3:54:27,49.32,29.88,43.72,81,315.6,5,1.4
2015_04_21,3:59:27,49.3,29.88,43.4,80,317.2,5,2.4
2015_04_21,4:04:27,49.36,29.88,43.82,81.2,284.55,5,2.6
2015_04_21,4:09:27,49.1,29.88,43.86,82,287.59,5,4
2015_04_21,4:14:27,48.98,29.88,42.7,78.8,305,5,4.4
2015_04_21,4:19:27,49.24,29.88,43.1,79.2,302.8,5,3.6
2015_04_21,4:24:27,49.3,29.88,43.22,79.4,296.6,5,3.8
2015_04_21,4:29:27,49.2,29.88,43.24,79.8,295,5,4
2015_04_21,4:34:27,49.16,29.88,43.52,80.8,279.8,4,3.4
2015_04_21,4:39:27,48.9,29.88,43.2,80.6,281,4,2.6
2015_04_21,4:44:28,48.86,29.89,43.28,81,299.2,4,1.4
2015_04_21,4:49:28,48.66,29.89,43.46,82,63.47,4,1.8
2015_04_21,4:54:28,48.08,29.89,43.3,83.4,93.2,4,2.2
2015_04_21,4:59:28,47.52,29.89,43.16,84.8,106.81,5,2.8
2015_04_21,5:04:28,47.16,29.89,43.1,85.8,108.4,5,4.2
2015_04_21,5:09:28,46.86,29.89,43.16,87,109.8,6,4.6
2015_04_21,5:14:28,46.58,29.89,43.18,88,116.4,6,3.2
2015_04_21,5:19:28,46.36,29.89,42.96,88,120,6,0.8
2015_04_21,5:24:28,46.16,29.89,42.82,88,120,6,0
2015_04_21,5:29:28,46.02,29.89,42.76,88.2,120,6,0
2015_04_21,5:59:29,46.04,29.89,43.24,90,183,2,0.8
2015_04_21,6:04:29,46.34,29.89,43.54,90,185,1,0
2015_04_21,6:09:29,46.46,29.9,43.66,90,185,1,0
2015_04_21,6:14:29,46.52,29.9,43.66,89.8,217.4,2,1
2015_04_21,6:19:29,46.7,29.9,43.42,88.4,316.61,3,2.6
2015_04_21,6:24:29,47.02,29.9,43.56,87.8,334.4,3,2.2
2015_04_21,6:29:29,47.26,29.9,43.8,87.8,353.41,3,2.4
2015_04_21,6:34:29,47.38,29.9,43.68,87,342.4,3,1.6
2015_04_21,6:39:29,47.8,29.9,44.1,87,335,3,1.8
2015_04_21,6:44:29,48.12,29.9,44.12,86,322,3,1.4
2015_04_21,6:49:29,48.42,29.9,44.42,86,322,3,0.4
2015_04_21,6:54:29,48.82,29.9,44.52,85,322,3,0.6
2015_04_21,6:59:29,49.06,29.9,44.28,83.4,322,3,1
2015_04_21,7:04:29,49.16,29.9,43.9,82,342.82,3,1.4
2015_04_21,7:09:30,49.2,29.9,43.24,79.8,3,3,2.4
2015_04_21,7:14:30,49.2,29.9,43.3,80,5,3,1.6
2015_04_21,7:19:30,49.22,29.9,43.32,80,5,3,0.6
2015_04_21,7:24:30,49.2,29.9,43.18,79.6,5,3,1
2015_04_21,7:29:30,49.16,29.9,42.72,78.4,10.99,3,2.6
2015_04_21,7:34:30,49.1,29.91,42.58,78.2,31.2,3,2.6
2015_04_21,7:39:30,49.06,29.91,42.68,78.6,53.59,4,2.2
2015_04_21,7:44:30,48.86,29.91,43.66,82,66.56,4,2.4
2015_04_21,7:49:30,48.66,29.91,43.7,82.8,51.4,4,1.4
2015_04_21,7:54:30,48.7,29.91,43.56,82.2,51.2,4,0.6
2015_04_21,7:59:30,49.02,29.91,43.74,81.8,51.4,4,0.2
2015_04_21,8:04:30,49.12,29.91,43.52,81,30.21,2,1.2
2015_04_21,8:09:30,48.98,29.91,43.7,81.8,334.01,3,1.8
2015_04_21,8:14:30,48.74,29.91,43.66,82.4,327.4,3,2.2
2015_04_21,8:19:30,48.6,29.91,43.52,82.4,336.59,3,2.2
2015_04_21,8:24:31,48.42,29.91,43.06,81.6,350.99,4,1.6
2015_04_21,8:29:31,48.34,29.91,43.14,82,336,4,2.6
2015_04_21,8:34:31,48.28,29.91,43.26,82.6,325,4,3.2
2015_04_21,8:39:31,48.28,29.91,43.38,83,324.4,5,4
2015_04_21,8:44:31,48.2,29.91,43.48,83.6,320.4,5,4.6
2015_04_21,8:49:31,48.1,29.91,43.14,82.8,319.6,5,4.2
2015_04_21,8:54:31,48.1,29.9,43.32,83.4,326.2,5,3.8
2015_04_21,8:59:31,48.2,29.9,43.3,83,339,5,2.2
2015_04_21,9:04:31,48.18,29.9,43.4,83.4,353.79,4,1.8
2015_04_21,9:09:31,48.26,29.9,43.6,83.8,1,4,2.4
2015_04_21,9:14:31,48.36,29.9,43.7,83.8,355,4,1.4
2015_04_21,9:19:31,48.52,29.9,43.74,83.4,1.39,4,2
2015_04_21,9:24:31,48.58,29.9,43.56,82.6,355.27,4,2.2
2015_04_21,9:29:31,48.72,29.9,43.82,83,334,4,1.6
2015_04_21,9:34:31,48.76,29.9,43.54,82,334,3,2.2
2015_04_21,9:39:32,48.82,29.9,43.74,82.4,334,4,2.6
2015_04_21,9:44:32,48.8,29.9,43.44,81.6,334,4,2.6
2015_04_21,9:49:32,48.78,29.9,43.5,81.8,334,4,3
2015_04_21,9:54:32,48.8,29.9,43.78,82.6,334.8,4,3
2015_04_21,9:59:32,48.92,29.9,43.62,81.8,336,4,2.6
2015_04_21,10:04:32,49.02,29.9,43.66,81.6,336,3,1.2
2015_04_21,10:09:32,49.14,29.9,43.12,79.6,336,3,1.2
2015_04_21,10:14:32,49.34,29.9,42.9,78.4,336,3,1.8
2015_04_21,10:19:32,49.54,29.9,43.46,79.4,336,3,1.6
2015_04_21,10:24:32,49.64,29.9,43.62,79.6,336,3,1
2015_04_21,10:29:32,49.72,29.9,43.52,79,336,3,0.8
2015_04_21,10:34:32,49.86,29.9,43.72,79.2,336,2,0.6
2015_04_21,10:39:32,50.04,29.9,43.68,78.6,7.66,2,1.4
2015_04_21,10:44:32,50.26,29.9,44.28,79.8,54.21,3,2
2015_04_21,10:49:33,50.3,29.9,44.64,80.8,76,3,1.2
2015_04_21,10:54:33,50.38,29.89,44.32,79.6,92.04,3,1.2
2015_04_21,10:59:33,50.78,29.89,44.56,79.2,109,3,1
2015_04_21,11:04:33,51.78,29.89,45.08,77.8,109,2,0.4
2015_04_21,11:09:33,52.78,29.89,45.02,74.8,109,2,0.6
2015_04_21,11:14:33,53.42,29.89,45.26,73.8,109,2,0.6
2015_04_21,11:19:33,54.08,29.89,45.68,73.2,120.6,2,1.2
2015_04_21,11:24:33,54.08,29.89,45.76,73.4,140.4,4,2.2
2015_04_21,11:29:33,53.52,29.89,45.72,74.8,142,4,1.8
2015_04_21,11:34:33,53.3,29.88,45.44,74.6,162,4,1.8
2015_04_21,11:39:33,53.58,29.88,45.64,74.4,162,4,1.4
2015_04_21,11:44:33,54.1,29.88,45.58,72.8,162,4,1.2
2015_04_21,11:49:33,54.5,29.88,45.3,71,142,4,1.2
2015_04_21,11:54:34,54.76,29.88,45.02,69.6,142,4,2
2015_04_21,11:59:34,54.46,29.88,44.38,68.6,147.19,4,2.8
2015_04_21,12:04:34,54.3,29.88,44.38,69,138,4,1.2
2015_04_21,12:09:34,54.64,29.88,44.74,69.2,138,4,0.8
2015_04_21,12:14:34,55.38,29.87,44.98,68,138,4,0.6
2015_04_21,12:19:34,56.18,29.87,45.54,67.4,138,4,0.6
2015_04_21,12:24:34,56.62,29.87,45.42,66,138,4,1
2015_04_21,12:29:34,57.04,29.86,45.58,65.4,138,4,0.6
2015_04_21,12:34:34,57.6,29.86,44.44,61.4,138,2,0.2
2015_04_21,12:39:34,58.04,29.86,44.08,59.6,124.7,4,1.6
2015_04_21,12:44:34,57.52,29.86,44.7,62.2,102,4,0.8
2015_04_21,12:49:34,56.96,29.85,45.2,64.6,102,4,0
2015_04_21,12:54:34,57.08,29.85,45.56,65.2,102,4,0.2
2015_04_21,12:59:34,56.8,29.85,45.76,66.4,84.54,4,0.6
2015_04_21,13:04:35,56.34,29.85,45.62,67.2,85.98,2,0.6
2015_04_21,13:09:35,56.32,29.84,45.12,66,207.19,3,0.8
2015_04_21,13:14:35,56.94,29.84,45.42,65.2,243.57,3,1
2015_04_21,13:19:35,56.64,29.84,45.6,66.4,346.97,3,1.8
2015_04_21,13:24:35,55.76,29.84,45.2,67.6,332.39,4,2.4
2015_04_21,13:29:35,55.36,29.83,45.04,68.2,333.8,4,1.4
2015_04_21,13:34:35,55.46,29.83,46.02,70.4,334,2,0.8
2015_04_21,13:39:35,55.62,29.83,45.86,69.6,334,2,1.2
2015_04_21,13:44:35,55.7,29.83,45.94,69.6,10.87,3,1.8
2015_04_21,13:49:35,55.78,29.83,46.48,70.8,46.3,5,2
2015_04_21,13:54:35,55.92,29.83,46.52,70.6,306.22,6,4
2015_04_21,13:59:35,55.9,29.82,42.2,60.2,21.13,6,3
2015_04_21,14:04:35,56.44,29.82,44,63.2,357.16,6,3.2
2015_04_21,14:09:36,56.58,29.82,46.7,69.4,308.99,6,3.4
